latitude,longitude,name,url,postcode,Registered_accounts_type
53.52426,-1.13066,G H TECHNOLOGIES LIMITED,,DN1 1HZ,Total Exemption Small
53.89284,-1.95241,PERSONAL ICE LIMITED,,BD20 6PY,Total Exemption Small
53.74107,-0.19849,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU12 8JA,Full accounts
54.27777,-0.40996,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,YO12 5AJ,Full accounts
53.80311,-1.56012,PICNIC SUSSEX LIMITED,,LS2 9NZ,Not Available
53.78794,-1.88687,ASA NICHOLSON LIMITED,,BD13 4HH,Total Exemption Small
54.09436,-0.20967,RICHARDSONS OLD TOWN BAKERY LIMITED,,YO16 4QL,Micro-entity accounts
54.56271,-1.31205,PAUL MORGANS BAKERY LIMITED,www.morgans-bakery.co.uk,TS18 1BW,Total Exemption Small
53.92861,-1.38652,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,LS22 6LN,Full accounts
53.57236,-0.08027,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,DN31 1BJ,Full accounts
53.48817,-1.01211,KRYPTEX LIMITED,,DN9 3GA,Total Exemption Small
53.75448,-0.31207,GREGGS PLC,www.greggs.co.uk,HU9 2HX,Group
